Taxon,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Clostridium_innocuum,0.36403483,-0.2455709,0.24921492,-0.116011366,0.04655861,0.12444635,0.02446011,0.022133991,0.0330355,-0.20420717,-0.44271326,-0.35970843,0.0065178648,-0.34986866,0.06506741,-0.017571196,-0.008456744,-0.064355716,0.21153837,-0.33367205,-0.0013078551,-0.006686423,-0.063483045,0.2816881,0.07554885,0.1434461,-0.2072412,0.06873086,-0.10591574,0.060896702,-0.0726966,0.010042448,-0.09253351,-0.17478776,0.2574557,0.04657443,-0.1996574,0.076519206,0.25010377,-0.03538671,0.15147072,-0.22537959,0.17179775,0.21616556,-0.36106312,0.14762434,-0.05230236,0.102925435,0.3200158,0.070564665,-0.020795673,0.034683436,-0.0998835,-0.010441273,0.1227411,0.35315984,0.2609089,0.10609172,-0.12961024,-0.028239643,-0.30494627,-0.11490607,-0.28368515,-0.06490916,-0.33776075,-0.2094538,0.16808924,-0.096902415,-0.1476869,-0.24410552,0.14101547,0.11222672,0.11148372,-0.12955329,0.12292926,-0.109749675,0.16279666,-0.17821918,0.31455433,0.053889915,-0.014255449,-0.04137349,-0.3236484,-0.018367741,0.027677983,-0.14751893,-0.040580947,-0.26860076,-0.14520386,0.05365164,-0.016412571,-0.2686725,-0.27116895,0.14627396,-0.14681615,-0.3529806,-0.41843015,-0.017879464,0.25750598,0.4845631
Clostridium_islandicum,-0.13932458,-0.49002242,-0.14227813,-0.9842305,-0.46977204,0.4534613,-0.12218252,-0.39501178,0.38489282,0.9879197,-0.12574288,-0.20267752,-0.58667445,0.65352833,0.15848468,0.8502102,0.18680194,0.4211998,-0.825621,0.36248153,-0.0689613,-0.15229677,-0.638842,0.07996603,-0.18299407,-0.021621034,-0.15155129,0.2540567,0.73934984,0.7016274,0.49144298,0.09714387,-0.08430786,0.6768698,1.0249689,-0.16777916,-0.5461829,0.13898015,0.99471474,-0.0036216704,-0.56492835,0.11312007,0.081378505,-0.63871187,-0.12913671,-1.5531006,0.4312198,0.07136289,-1.2095716,0.29725987,0.7569633,0.8724218,0.12685816,-0.6548318,0.04438168,0.08474684,-0.5332141,-0.22578038,-0.3919226,-0.5426471,0.80122733,0.118415505,0.31456402,-0.23183271,-0.44397366,0.78847414,-0.20109569,-0.1479157,-0.034501746,0.31020212,0.3730142,-0.16032797,0.003828451,-0.16753037,-0.053592756,0.09305338,0.3240711,0.13554902,0.007896051,0.24186862,-0.34564915,0.30615565,-0.039228536,0.34129325,0.19073921,-5.544722e-05,0.55846965,-0.038351648,-1.0256193,0.22458653,-0.038322516,0.5785228,0.16193742,-0.4923955,0.08160615,0.4366302,-0.5402522,-0.30003425,0.027309597,0.29257846
Clostridium_lactatifermentans,0.068465784,-0.39928102,-0.40157086,0.17850357,0.046013877,-0.11987836,-0.051470265,-0.57537055,0.15078841,0.07753713,-0.36835003,-0.2564293,0.26523212,-0.34833068,0.009828195,0.117589526,-0.0604209,-0.20424022,-0.093058795,0.12821117,-0.11405019,0.321767,-0.17041159,0.23818623,0.0023716018,-0.20631018,0.3803186,0.6682687,-0.13239682,-0.1275564,0.28951213,0.16021305,0.33486742,-0.1435552,0.03346756,0.12828115,0.13278696,-0.6375803,0.02995448,0.4583165,0.3410928,0.50744456,-0.34760827,-0.39872473,0.13868527,-0.4907881,0.10025267,-0.14441483,0.07861084,-0.21666251,-0.33317176,0.07335284,-0.38955986,0.0015347637,0.08019349,-0.069606796,0.07412803,-0.0043496266,0.28589565,0.39924276,-0.28089905,0.08410738,0.40689868,-0.25917453,-0.2888945,0.035627306,-0.12883532,0.24513318,-0.30711696,-0.1920933,-0.22449496,0.3100554,0.67003393,-0.093942314,-0.12141441,-0.056821167,0.45089582,-0.039046988,-0.2464635,-0.20284015,-0.29321176,-0.1595212,-0.105309635,-0.00018201768,-0.082595915,0.43996003,0.03782968,-0.018111974,-0.33707905,-0.1704877,-0.53820616,-0.5548525,-0.100256115,0.0046232175,0.20328781,-0.0859911,0.17671163,-0.3179356,-0.086543836,-0.051523432
Clostridium_lavalense,0.4515706,0.09021282,0.18895382,-0.043948233,0.048030812,0.14622541,-0.1645262,-0.10167904,0.008129202,-0.036587536,-0.18961348,-0.4908905,-0.05956438,-0.14854962,-0.16395776,0.5077903,-0.025746211,-0.2101799,0.107443884,-0.09338987,-0.0035419678,0.16635789,-0.12707177,0.3902381,0.13180494,0.265896,0.37296838,0.3311913,0.09532997,0.06935897,0.0041065663,-0.012849534,-0.053276278,-0.047827076,-0.16525412,0.37958091,0.12126037,0.19055718,-0.015631713,0.09592898,0.05025428,-0.069070525,-0.22257847,0.04356967,-0.34927985,-0.011306353,-0.051434368,0.044727795,0.036090456,-0.049821254,0.06689864,-0.06905271,-0.21853246,0.18870772,0.049114473,-0.12024325,0.19792038,-0.0062249247,-0.21278682,-0.0062562153,-0.23515777,0.05858974,0.3638295,-0.23338063,-0.46634185,0.103392564,-0.04401788,0.077519774,-0.31842828,-0.36828998,0.01008603,0.18895808,0.097557485,0.102705345,-0.17184275,0.0108823795,0.123107076,0.07857262,0.39502403,-0.16294397,0.21378055,0.12045178,-0.006022379,0.17863542,-0.062540874,0.3886981,-0.073148355,0.3232103,-0.11970782,0.14388692,0.098677516,-0.6107131,-0.32211196,0.4046139,-0.18783152,-0.07175487,0.021410057,0.00080328435,-0.30628744,0.257231
Clostridium_leptum,-0.15177874,0.071921974,-0.057007723,-0.027679557,-0.10277102,0.06973903,-0.03971363,-0.25957078,0.10096507,0.16674565,-0.016587347,-0.5405434,-0.0595037,-0.28280687,-0.3143849,0.15055902,-0.20135081,0.039228782,-0.0012049507,-0.18993886,-0.01806596,0.14597686,0.01678408,0.10176372,0.07848993,0.022546202,-0.03851474,-0.1301154,0.21133645,-0.0724867,0.10626533,-0.08930594,-0.024264097,0.049452372,0.11259496,0.096306235,0.049189806,-0.07808335,-0.17101537,0.017839463,0.24218789,-0.17791586,-0.13641737,0.10861505,-0.023016825,-0.22822425,-0.14914174,0.29234803,-0.05934376,0.25511903,-0.17706345,0.021159818,-0.029215049,0.054055586,-0.0037207827,0.26533803,0.005217353,-0.10093522,-0.00045273453,-0.13878642,0.17994004,-0.011556778,0.16997148,-0.103858106,0.046545997,0.23400773,0.10345107,-0.20828873,-0.0039473586,0.058740642,0.07800435,0.23763742,0.37745374,-0.015232485,-0.061426707,-0.3757887,-0.04664453,0.24768761,0.3251226,-0.08529438,-0.10326949,-0.009312816,-0.04142077,-0.05695764,-0.039262056,0.022308394,0.2311594,-0.1296449,0.07338646,-0.01535997,0.006049007,0.13775024,-0.25025237,0.1544178,-0.17340134,-0.22813657,-0.18349768,-0.09355431,-0.13296981,0.044403948
Clostridium_lituseburense,0.455753,-0.14974438,-0.54253006,0.25854993,-0.89082396,0.43131864,-0.13554993,0.3808127,0.18489496,-0.5123991,-0.6818386,0.49461558,0.5219169,0.293693,0.21255419,-0.5938264,0.036340892,0.40502957,0.5414211,-0.22563596,-0.19050407,-0.2321205,0.715863,-0.41694376,-0.24509151,0.5051313,-0.031172797,0.2583707,-0.31831297,0.053647034,-0.4106068,-0.12612861,-0.18524505,0.757807,-0.9251717,0.066527456,-0.47919586,-0.67318165,-0.5705968,-0.8938125,-1.0104944,0.51105136,0.30542776,0.17909634,-0.274854,0.042554,0.66790247,-0.516074,-0.059507176,0.43255633,-0.3938016,-0.10157587,0.7197939,-0.07543669,0.25421768,-0.2680457,0.17900091,-0.06644742,0.6721035,0.4357823,0.15282795,-0.35426003,-0.4680146,0.40702856,0.15489632,0.94436145,0.35855633,-0.032265022,-0.058695212,-0.5699238,-0.104622945,-0.043073565,-0.49135563,0.40777332,-0.17856908,0.75032043,0.27983034,0.57063895,0.37759367,0.6849599,0.10762331,-0.4601592,-0.6696525,-0.05430418,0.034925997,0.0031610727,-0.27347192,-0.27239388,0.4759547,0.15940449,0.42354763,-0.595233,0.10370435,0.08886136,-0.10647312,1.3467441,0.4840669,0.13197927,-0.55504954,-0.8949541
Clostridium_maritimum,0.42441648,-0.98017097,0.7699777,0.21944019,-0.7320219,-0.24448763,-0.095599234,0.42649257,0.16998036,0.28718957,0.26167962,-0.8322947,-0.5651744,0.24128218,0.66178346,-0.28941214,-0.068341754,-0.3444906,-0.6355054,0.84624535,0.6343486,0.7048466,-0.1789997,0.08354601,-0.41945156,0.061278403,0.41686565,-0.70797867,-0.35794497,-0.12585425,-0.40689906,0.80404234,-0.81307966,0.32056263,-0.2772854,-0.35355207,-0.35112613,0.007302761,0.47530827,0.17002606,-0.5126176,0.28340477,0.1862234,0.2807839,0.71029633,-0.22043237,0.124128945,0.28914574,-0.9435315,-0.05782427,-0.44522238,0.9782084,-0.21025708,-0.60018384,0.5191701,-0.3279311,0.46913487,0.5923077,0.3914271,-0.6986856,0.58062434,-0.7838798,-0.32213098,0.39464617,-0.2678253,0.22738019,0.12213215,0.19484851,-0.27561957,-1.4652274,-0.9069462,-0.5196931,-0.5585597,0.9715394,-0.23549846,0.30085796,0.720863,0.4085532,1.0167657,-0.042404324,0.41966808,-0.2066688,-0.46060228,-1.0118978,-0.06651939,0.6082704,-0.6311653,-0.340212,1.189036,-0.27938867,0.55345154,0.42517367,-0.072848916,-1.3305223,0.7153133,-0.70516914,-0.4516462,-0.62235165,0.22046696,0.6075072
Clostridium_methylpentosum,-0.14470091,0.20652586,0.34489697,-0.3833069,-0.111328125,-0.1130219,0.07953128,-0.14161202,0.39462015,0.10509856,-0.15191929,-0.37757933,0.20227326,-0.50213796,-0.18192135,-0.0035379454,-0.012064247,-0.34214875,-0.1252264,0.312885,0.49694037,0.5725342,-0.26590207,0.3940885,0.14726044,0.4431246,-0.15417026,0.124723956,-0.18909842,0.13233176,0.20561256,0.06978921,0.16297957,-0.09618919,-0.07057006,0.0054344237,0.24954957,0.17121775,0.025304131,0.021750372,-0.05418686,-0.07563736,-0.226737,0.2995973,-0.24222854,0.057222918,-0.09765724,0.045785774,0.029392796,0.27546433,0.017156355,-0.15753675,0.11070157,0.017644508,0.14201933,-0.067190215,0.14809859,0.01269304,0.06906025,-0.15122685,-0.14267288,-0.26290828,0.4924422,-0.03748958,-0.20365359,0.33518803,-0.1940745,0.2025305,0.006947987,-0.1685319,0.26392558,0.39118677,0.2440818,0.1165369,-0.3391549,-0.6334434,-0.08101815,-0.09691813,0.4450649,-0.15572733,-0.13141721,-0.3342945,-0.37586582,0.15569878,0.08696586,-0.23354347,0.17992719,-0.014578372,0.010613112,-0.2846769,-0.8694198,-0.4098597,0.25200173,-0.0045206025,-0.33883417,-0.1722757,-0.44783056,0.074451216,-0.3759404,-0.24504527
Clostridium_neonatale,0.11448643,-0.52956504,1.1056943,-0.44797388,0.78543377,1.072359,-0.092354625,-0.17775698,0.122321814,-0.6486113,-0.03789614,0.5129998,-0.40158486,1.1777539,0.08357182,-0.5374104,0.7458409,0.053799868,-0.010420144,-0.9498119,-0.20753208,-0.35280865,0.26991653,-0.07354197,0.35380912,0.1691576,-0.56839347,0.61074877,0.27935535,0.23574448,0.12961635,-0.25562248,-0.36485505,0.2990259,0.33417538,0.058122117,0.181186,-0.04618198,-0.6589954,-0.8724793,0.18345329,1.0968645,-0.81892014,-0.48765478,0.048826307,0.40897653,0.5354881,0.16410634,0.60232687,-0.20217018,0.005588185,0.44927517,0.5770574,0.5412888,0.22397946,-0.15456976,0.2247931,-0.70989776,0.59995615,-0.41419697,-0.23137596,-0.2694465,-0.39313096,-0.65375626,-0.8683434,-0.3832369,0.59370834,0.16411364,-0.37036097,0.49231297,-0.19930723,-0.067251,-0.408089,0.48383033,-0.16841412,-0.06968426,-0.31116262,-0.35189548,0.31508562,0.15960789,-0.45431465,-0.083047405,0.2713911,0.029070258,0.17161089,0.26360372,-0.0060424595,-0.2737891,-0.24256717,-0.076565914,0.4671833,0.23027252,-0.20188454,-0.2889642,-0.12482582,-0.8488939,-0.74453986,0.5010053,-0.45219263,0.12634057
Clostridium_nexile,-0.23055151,-0.08512823,0.07156266,0.0062172674,0.13281237,0.07730062,0.08842611,-0.09664648,-0.21662219,-0.30959398,-0.28983486,0.028293012,-0.12069444,-0.06167061,-0.013922997,0.26881924,0.058880977,-0.08147544,0.22420846,0.20989054,-0.05453828,0.05138363,0.09183411,0.49958497,0.16220056,0.32076794,0.08318413,0.21698388,0.059568077,0.021344064,-0.34493336,0.036794957,0.3102357,0.0023402038,-0.17178434,0.05393122,0.29233766,-0.3632404,0.004418399,0.1073243,0.13139565,-0.006462372,-0.30062354,-0.11887224,-0.041087575,0.10836198,-0.023099812,0.19359317,-0.21145901,-0.046587992,-0.14500098,0.09485303,0.03127421,0.18190591,-0.01812214,-0.010174716,0.24713898,0.3042515,0.34401536,-0.086293586,-0.00514929,-0.24959028,-0.23738593,-0.07059963,-0.24550094,-0.18095055,-0.0601073,0.018792868,-0.40937558,0.15751164,0.23297305,0.15449391,-0.17715679,0.05339988,-0.2746897,-0.13489592,0.38760346,-0.1845301,0.4236992,0.058864012,0.21024394,0.022631176,-0.1399604,-0.17617117,0.054396305,0.13021573,0.018956657,-0.11752333,-0.059540287,-0.054890335,-0.25009292,-0.25978014,-0.19623506,0.06824492,-0.02047374,0.1951577,-0.26568645,0.0314288,-0.3281224,0.20308913
Clostridium_oroticum,0.524211,1.4744154,-0.55453634,0.96772194,-0.24933365,0.43620956,-0.05557419,0.45474198,-0.87104625,0.11844898,0.7198271,-0.7771139,-0.45128557,0.27992934,0.15441427,-0.121767476,-0.21574566,-0.12693486,-0.07110891,0.029110074,-0.5086662,1.0805036,0.2808711,-0.05321768,0.08717732,-0.23038289,-0.67949265,0.82089996,-0.20737526,-0.7446068,0.44204807,0.919183,0.13139912,0.32334957,0.63304245,-0.37499452,-0.17391641,-0.33848384,0.059582815,0.30178127,0.22928396,0.039842498,-0.89864963,-0.5222509,0.7123353,0.21680446,-1.0279998,-0.08217886,0.303681,-0.74142253,0.19211647,0.011751518,0.09701012,0.4005543,0.29557675,0.6973202,0.1352621,-0.34489682,0.7593069,0.070782885,0.019326985,0.19612291,-0.7595352,0.7097573,-0.21433525,-0.40841305,0.10111615,-0.30794048,-0.4759593,-0.6595955,0.05357533,0.057150513,-0.17274478,-0.1678418,0.3168282,0.38907242,0.8574787,0.68928367,0.78439516,-0.82678604,-0.8696387,0.021851659,0.19794086,-0.05709833,0.009366636,-0.21970758,-0.5298668,0.29585385,-0.13138516,-0.38620895,-0.46480882,-1.1782302,-0.05901371,-0.76655924,-0.57573336,-0.49769798,-0.067588985,0.3074473,-0.34373742,0.65750337
Clostridium_paraputrificum,0.39714503,-0.48202497,0.42825285,-0.241719,0.46830416,0.3067501,0.48045218,0.3115068,-0.15240623,-0.150362,-0.4293276,0.17526744,-0.23004383,-0.05159673,-0.03748019,0.25014925,-0.3132904,-0.21348546,0.234831,0.36269313,0.115053505,0.08922309,0.080221,-0.15624005,-0.11651762,0.3356369,0.06694478,-0.22482178,-0.41186848,0.59707737,-0.33484647,0.1754712,-0.069000885,0.008148134,-0.13752002,-0.027842939,-0.29985023,0.21911159,-0.027228072,-0.3377529,0.5706881,0.2912135,0.19496518,-0.46275297,-0.12384767,0.36331046,0.035932742,0.04285153,-0.50918925,-0.07206774,0.27542675,-0.05521296,-0.38009083,-0.14526951,0.05380217,-0.0031754836,0.8635918,0.45889467,-0.016187757,0.007663101,0.57774085,0.4370808,-0.38069022,-0.3236978,-0.17720227,-0.22416434,-0.21931592,-0.040355742,-0.053361148,0.40675607,-0.22350827,-0.22772893,-0.17495719,0.6026299,-0.53643936,-0.18509309,0.15996844,-0.38950086,-0.0041668788,-0.021392733,0.1012305,0.009833954,-0.15161417,0.5067965,-0.09028185,-0.054846168,-0.12993336,0.3053367,-0.49919373,0.41279247,-0.19417694,0.44903523,0.12168698,-0.6389319,0.26803672,0.29445875,-0.5211779,0.25551885,-0.29247707,0.117233925
Clostridium_perfringens,-0.05930475,-0.22088271,0.48962414,-0.07761832,0.17017463,0.06990273,-0.043946147,0.114143625,-0.14360794,-0.056506976,-0.048962653,0.17301512,-0.35685405,0.30802318,-0.25713664,-0.0023092888,0.0063838214,0.02893613,0.31833518,0.023513421,-0.17265977,0.02477099,0.229958,-0.023205116,-0.08193524,0.27177325,0.17002302,-0.22827336,-0.4960165,0.32156685,-0.32493994,-0.27834165,0.34233207,-0.067199565,0.025450848,-0.34464568,0.011201069,0.20161,-0.29704413,0.13886362,0.15882148,0.19642025,0.27041,0.15758778,-0.29080006,-0.088457786,0.22297233,-0.24492882,0.21021535,-0.25757426,-0.21857639,-0.13749912,0.23994245,0.19848391,0.26744553,-0.1721054,0.45012897,0.22904354,-0.20661691,0.1383046,0.119516976,0.20953438,0.023128897,-0.4016682,0.024518698,-0.13878617,-0.22908297,-0.0890526,-0.22810517,0.17010517,-0.5600827,0.20372435,0.18597227,0.19500192,0.34219116,-0.020607706,0.24671464,-0.2287568,-0.30532244,0.27912298,0.15046522,-0.14676736,0.06716524,-0.01787804,0.19591434,-0.016644215,-0.13012938,-0.36560085,-0.07037504,-0.06672648,0.08432114,0.48961407,0.039481565,-0.3932456,-0.23253429,0.10104157,-0.39847368,0.48865557,-0.052490693,0.17110239
Clostridium_phytofermentans,0.09948311,0.5282231,-0.45343912,-0.47045857,-0.1013967,-0.42310673,-0.1819475,0.15628076,0.05263309,-0.014065921,-0.05697088,0.43581325,-0.09147295,0.5480204,0.02258873,0.9206432,0.6890539,-0.03729853,0.5762394,-1.0260956,-0.9081107,0.10884696,0.4168539,0.72652245,-0.29462558,-0.44833034,-0.20796375,0.5744943,-0.46926278,0.2917539,-0.10582766,-0.13695419,0.81526524,-0.4558221,-0.35095543,0.32395414,-0.40543848,0.8223096,-0.24959378,0.19525288,-0.91322416,-1.1474305,-0.11304787,-0.12229106,0.4703041,0.20112345,-0.12204597,-0.64036196,-0.87591743,0.18065311,0.17348862,-0.06689635,-1.4611691,0.37389967,-0.52225304,0.81911796,-0.3672734,1.0117939,-0.13198075,-0.40984416,-0.014083281,-0.7407595,-0.2771642,-0.2136383,0.106235564,0.69303167,0.54709035,1.6170201,0.14006415,0.12054406,0.28227708,-1.5667068,0.11376424,0.21184912,-0.008105844,0.49542713,0.65956724,0.07082412,1.1256511,0.52553934,0.46826643,0.41458118,0.71213955,-0.047736235,-0.76066333,-0.5517281,0.14955129,-0.3475703,-0.7842206,0.5535966,0.2495478,-0.62919515,-0.8648684,-0.46045315,-0.40056682,0.9942122,1.2129949,-0.41565016,-0.7111449,-0.23561034
Clostridium_piliforme,0.07582912,-0.6876092,0.42082977,0.11929181,-0.49897707,0.5413262,0.16846016,-0.031613007,-0.20851314,1.4745231,0.16387656,0.07691203,-0.6412017,0.9139501,0.93672884,0.57140404,-0.2866333,-0.14944607,0.8764035,0.66030604,-0.64636016,0.34621805,-0.43372488,-0.7849128,-0.425623,0.0035144538,0.33320913,0.58467406,1.1747713,0.51045495,0.32367882,-0.6979478,0.5423287,-0.07846928,0.03273949,1.0502489,0.05141744,-0.03323738,-0.24011758,-1.146057,0.24121642,0.09364621,-0.23174135,-0.96678615,0.5254339,0.2717995,0.55909663,-0.11878614,-0.5933355,-0.37306458,0.46815482,0.014183044,-0.41819736,-1.1159979,0.4716724,-0.012434691,-0.68994683,0.22223815,0.22613087,-0.04962909,0.19384979,0.1092938,-0.20385289,0.12120543,0.5142604,0.3440466,-0.43097913,0.76408833,-0.00015856326,0.18498582,-0.14722422,0.7789813,-0.67833495,-0.116772406,0.5815692,0.68686026,0.19910052,-0.6653702,0.57495517,-0.24311148,-0.34126773,0.19718155,-0.7314281,-0.51592225,0.71879834,0.30980134,-1.6678944,0.58647835,-0.08864172,-0.79701924,-0.17116624,-0.5666568,0.5902592,0.35937506,0.49145412,0.77118695,1.3553519,-0.257464,0.25425762,-0.20676732
Clostridium_polysaccharolyticum,0.40415058,-0.38672033,-0.5926036,-0.3940001,0.028261274,0.81511295,-0.12777577,-0.6012761,0.20928726,0.23066314,0.2228356,0.44001243,-0.46918693,0.25268117,0.7036534,-0.52853763,0.8650738,-0.92772937,0.4622817,0.1460259,-0.34368885,-0.4548057,0.1732746,-1.0351115,-0.56731594,0.02839017,0.54658407,-0.13269606,0.29387137,-0.07356821,-0.49865013,0.0330348,0.28052032,-1.1449286,-1.2897875,-1.6128154,0.4124601,-0.27653491,-0.21815875,-0.42602158,0.116206646,-0.14173698,0.6100987,-0.6401665,-1.5321063,-1.500338,0.70663947,0.06824194,0.15616184,1.5541109,0.67880726,-0.5739375,1.0472741,0.16141494,-0.5532309,-0.12507434,-0.65942776,-0.28459227,0.2241273,0.0047847517,-0.32880998,0.07693589,0.38723832,0.98482656,-0.26676795,0.075830996,-0.43992096,-0.04407735,-0.34998855,-0.88368493,0.27938604,-0.8418894,-0.045081854,0.08657125,-0.54807293,-0.063201815,0.36306667,0.4269063,0.865612,-0.3563004,0.5522518,0.5971519,-1.038928,0.99858034,-0.26951846,0.8392216,0.2790942,-0.32930478,1.2951438,0.36778265,-0.32267296,-0.5075879,0.42124826,1.3716724,0.027755916,0.5278677,0.4576232,0.7463075,-0.5755583,0.39612415
Clostridium_populeti,-0.21846324,1.0975653,0.0823707,-0.025109425,-0.3007706,0.25960433,0.11398209,0.20629077,0.005138591,-0.0034313798,0.4414116,0.030079916,-0.780303,0.094077885,-0.7675808,-0.19573434,1.1655769,0.42932338,-0.28119287,-0.48975202,-0.4947855,0.12675926,0.07366961,-0.054358386,-0.034087144,0.52500695,-0.27428234,0.012916699,0.76238096,0.099787265,-0.06068661,-0.5710817,0.12916449,-1.205234,-0.43202245,-0.25538754,0.49029154,-0.06834247,0.05852826,0.15702236,-0.08783853,0.7242155,-0.4209604,-0.3244222,-0.7521925,-0.033789366,-0.9122769,-0.3410672,0.31306937,0.5269426,0.62868017,-0.60443974,-0.19276601,-0.4505337,-0.24123266,-0.177526,-0.76040894,0.14430752,0.8334479,-0.2592861,0.06328842,0.06822904,0.33030605,0.6063264,-1.1255311,-0.5718966,0.0074417945,-0.088921934,-0.6335323,0.46950564,0.75695956,-0.05610899,-0.24282385,1.1205779,-1.242192,-0.46221665,0.31197524,-0.03034769,0.40657303,-0.76288897,-1.156165,-0.074560195,0.3098864,0.03203976,-0.72121555,0.011831213,0.24521744,0.9541121,0.008937266,0.115530856,0.9307552,-0.5852722,0.055597782,0.94720995,-0.08234483,0.038648464,0.06790519,0.30778927,-0.28174493,0.33278245
Clostridium_propionicum,0.32790667,0.28187054,0.42737302,0.4109794,-0.51218945,0.086959384,-0.3064527,-0.24507965,-0.13816708,-0.32030416,0.2713494,-0.25740826,0.70894265,-0.42395547,-0.19870503,0.31056172,-0.18021004,-0.3044642,0.052532494,0.38697937,0.8541205,-0.23408662,0.096974,-0.2926679,-0.37138322,0.14268741,0.02471327,1.1843239,0.048490442,-0.17836061,0.73119843,-0.49565986,0.076488584,-0.3075516,0.59701484,-0.54154414,0.0011471119,-0.4220323,-0.42753085,-0.26604533,0.27499998,0.1256138,0.14806193,-0.13363837,-0.61051667,0.5008618,-0.15525594,-0.48552522,0.218075,-0.11449811,0.36880523,0.38714856,-0.43809634,0.7127541,-0.15047607,-0.49380362,-0.37249407,0.15119511,-0.13997166,0.21112756,-0.43046558,-0.39500874,0.3996441,0.76140654,0.19411585,0.33576265,-0.042370826,0.24176681,-0.11386116,-0.21516867,-0.11968931,0.39543024,-0.39771935,-1.3482045,-0.32740647,0.33620113,-0.40567228,-0.5364454,0.117314875,-0.15545186,-0.01224342,0.19629529,0.34025252,-0.33012214,0.049436826,0.083161056,-0.71560055,-0.6208184,0.15522411,0.5357891,0.49338138,0.45913476,0.39588153,-0.5636574,-0.74373114,0.25553572,0.3480999,0.4338712,0.55297655,-0.3321513
Clostridium_quinii,0.7877267,0.09873077,0.19509935,0.96563166,-1.0888491,0.2564095,0.6711478,0.2773563,-0.21238433,0.049518563,-0.16684717,0.82302225,-0.6412653,0.60546106,0.3520675,0.29654273,1.5541449,0.08976929,-0.84261626,-0.15147191,-0.8264206,0.072532095,0.88373405,-0.21756954,0.3150664,-0.20001027,-0.34667695,-0.82565826,0.7041354,0.4812245,0.2529358,-0.5718295,0.040797263,0.018574677,-0.58905184,0.33986053,-0.99586105,-0.32415375,0.0049270093,0.002094388,0.23658736,-0.12577456,-0.047270894,0.17221454,0.101672664,-0.09986575,-0.09383176,-0.16854212,0.006183829,0.6294663,-0.3199218,-0.098579794,-0.44710222,-0.19928701,-0.31953615,-0.5997049,0.18654034,0.48662198,-0.11975515,-0.699469,0.90206873,0.021913778,-0.22113907,0.7677101,0.2364657,0.15907234,-0.3794311,-0.5599849,-0.12777323,-0.24414875,0.32816538,-0.64188826,-0.14453548,-0.6235534,0.22964321,-0.7362092,0.20595801,0.11800471,0.90324914,0.3723697,-0.34390512,0.20736265,-0.21598957,0.09391259,-0.40613338,0.33158702,-0.24781042,0.37335867,-0.5651128,0.09731287,0.06094134,-0.13486983,0.2974969,0.030732311,0.9278697,0.5699297,-0.35003668,-0.50998086,-0.32052207,-0.21919525
